Satz;t;Land;RB;Kreis;VB;Gem;Name;Area;AEWZ;AEWZ_M;AEWZ_F;DENS;sss
60;64;07;2;33;5003;229;Nohn;  11,08;  432;  206;  226;  39;54578
50;53;07;2;33;5004;;Kelberg;;;;;;
60;64;07;2;33;5004;003;Beinhausen;  2,63;  76;  44;  32;  29;54552
60;64;07;2;33;5004;010;Boxberg;  5,64;  214;  118;  96;  38;54552
60;64;07;2;33;5004;032;Hörschhausen;  2,38;  147;  79;  68;  62;54552
60;64;07;2;33;5004;037;Katzwinkel;  3,85;  110;  67;  43;  29;54552
60;64;07;2;33;5004;048;Neichen;  2,95;  143;  74;  69;  48;54552
60;64;07;2;33;5004;201;Arbach;  4,40;  136;  69;  67;  31;56769
60;64;07;2;33;5004;202;Bereborn;  2,57;  103;  45;  58;  40;56769
60;64;07;2;33;5004;203;Berenbach;  3,15;  177;  96;  81;  56;56766
60;64;07;2;33;5004;205;Bodenbach;  4,78;  216;  116;  100;  45;53539
60;64;07;2;33;5004;206;Bongard;  6,64;  239;  126;  113;  36;53539
60;64;07;2;33;5004;207;Borler;  4,54;  77;  43;  34;  17;53539
60;64;07;2;33;5004;208;Brücktal;  2,42;  92;  53;  39;  38;53539
60;64;07;2;33;5004;210;Drees;  4,11;  154;  66;  88;  37;53520
60;64;07;2;33;5004;212;Gelenberg;  3,95;  96;  46;  50;  24;53539
60;64;07;2;33;5004;213;Gunderath;  1,29;  121;  60;  61;  94;56767
60;64;07;2;33;5004;215;Höchstberg;  4,85;  352;  172;  180;  73;56767
60;64;07;2;33;5004;216;Horperath;  2,40;  133;  59;  74;  55;56766
60;64;07;2;33;5004;217;Kaperich;  2,69;  171;  89;  82;  64;56767
60;64;07;2;33;5004;218;Kelberg;  24,62; 1 975; 1 007;  968;  80;53539
60;64;07;2;33;5004;220;Kirsbach;  3,41;  81;  48;  33;  24;53539
60;64;07;2;33;5004;221;Kötterichen;  1,31;  116;  58;  58;  89;56767
60;64;07;2;33;5004;222;Kolverath;  2,46;  116;  52;  64;  47;56767
60;64;07;2;33;5004;224;Lirstal;  5,26;  203;  102;  101;  39;56767
60;64;07;2;33;5004;225;Mannebach;  7,34;  236;  124;  112;  32;56769
60;64;07;2;33;5004;226;Mosbruch;  3,39;  157;  74;  83;  46;56767
60;64;07;2;33;5004;228;Nitz;  1,08;  43;  28;  15;  40;56729
60;64;07;2;33;5004;230;Oberelz;  5,55;  119;  58;  61;  21;56767
60;64;07;2;33;5004;233;Reimerath;  2,54;  67;  36;  31;  26;53539
60;64;07;2;33;5004;234;Retterath;  5,50;  351;  172;  179;  64;56769
60;64;07;2;33;5004;236;Sassen;  3,33;  80;  42;  38;  24;56767
60;64;07;2;33;5004;242;Uersfeld;  4,26;  699;  373;  326;  164;56767
60;64;07;2;33;5004;243;Ueß;  1,49;  58;  27;  31;  39;56767
60;64;07;2;33;5004;244;Welcherath;  3,18;  125;  65;  60;  39;53539
50;53;07;2;33;5005;;Obere Kyll;;;;;;
60;64;07;2;33;5005;007;Birgel;  6,52;  470;  231;  239;  72;54587
60;64;07;2;33;5005;022;Esch;  10,17;  488;  223;  265;  48;54585
60;64;07;2;33;5005;023;Feusdorf;  4,42;  548;  264;  284;  124;54584
60;64;07;2;33;5005;028;Gönnersdorf;  5,17;  563;  294;  269;  109;54584
60;64;07;2;33;5005;035;Jünkerath;  10,09; 1 549;  764;  785;  154;54584
60;64;07;2;33;5005;041;Lissendorf;  10,37; 1 110;  517;  593;  107;54587
60;64;07;2;33;5005;214;Hallschlag;  12,74;  518;  260;  258;  41;54611
60;64;07;2;33;5005;219;Kerschenbach;  6,92;  174;  97;  77;  25;54589
60;64;07;2;33;5005;232;Ormont;  12,44;  374;  188;  186;  30;54597
60;64;07;2;33;5005;235;Reuth;  7,15;  211;  108;  103;  30;54597
60;64;07;2;33;5005;237;Scheid;  5,49;  119;  62;  57;  22;54611
60;64;07;2;33;5005;239;Schüller;  4,36;  324;  160;  164;  74;54586
60;64;07;2;33;5005;240;Stadtkyll;  20,78; 1 480;  743;  737;  71;54589
60;64;07;2;33;5005;241;Steffeln;  20,92;  650;  343;  307;  31;54597
40;44;07;2;35;;;Trier-Saarburg;;;;;;
50;53;07;2;35;5001;;Hermeskeil;;;;;;
60;64;07;2;35;5001;005;Bescheid;  7,60;  399;  207;  192;  53;54413
60;64;07;2;35;5001;008;Beuren (Hochwald);  18,50;  936;  460;  476;  51;54413
60;64;07;2;35;5001;014;Damflos;  5,31;  625;  306;  319;  118;54413
60;64;07;2;35;5001;030;Geisfeld;  8,87;  551;  277;  274;  62;54413
60;64;07;2;35;5001;035;Grimburg;  10,18;  506;  249;  257;  50;54413
60;64;07;2;35;5001;036;Gusenburg;  7,36; 1 123;  565;  558;  153;54413
60;63;07;2;35;5001;045;Hermeskeil, Stadt;  30,85; 5 623; 2 724; 2 899;  182;54411
60;64;07;2;35;5001;047;Hinzert-Pölert;  4,85;  282;  134;  148;  58;54421
60;64;07;2;35;5001;092;Naurath (Wald);  5,60;  230;  119;  111;  41;54426
60;64;07;2;35;5001;093;Neuhütten;  10,50;  791;  388;  403;  75;54422
60;64;07;2;35;5001;112;Rascheid;  8,05;  516;  257;  259;  64;54413
60;64;07;2;35;5001;114;Reinsfeld;  19,77; 2 285; 1 074; 1 211;  116;54421
60;64;07;2;35;5001;153;Züsch;  8,04;  649;  311;  338;  81;54422
50;53;07;2;35;5002;;Kell am See;;;;;;
60;64;07;2;35;5002;003;Baldringen;  1,76;  260;  130;  130;  148;54314
60;64;07;2;35;5002;033;Greimerath;  12,12; 1 074;  541;  533;  89;54314
60;64;07;2;35;5002;040;Heddert;  4,90;  241;  124;  117;  49;54429
60;64;07;2;35;5002;043;Hentern;  6,15;  394;  205;  189;  64;54314
60;64;07;2;35;5002;058;Kell am See;  28,26; 1 916;  935;  981;  68;54427
60;64;07;2;35;5002;072;Lampaden;  8,16;  554;  275;  279;  68;54316
60;64;07;2;35;5002;081;Mandern;  23,96;  885;  470;  415;  37;54429
60;64;07;2;35;5002;105;Paschel;  4,30;  248;  136;  112;  58;54314
60;64;07;2;35;5002;119;Schillingen;  19,59; 1 219;  608;  611;  62;54429
60;64;07;2;35;5002;123;Schömerich;  2,46;  122;  53;  69;  50;54314
60;64;07;2;35;5002;140;Vierherrenborn;  8,57;  203;  105;  98;  24;54314
60;64;07;2;35;5002;142;Waldweiler;  11,08;  851;  429;  422;  77;54429
60;64;07;2;35;5002;152;Zerf;  28,87; 1 550;  778;  772;  54;54314
50;53;07;2;35;5003;;Konz;;;;;;
60;64;07;2;35;5003;055;Kanzem;  4,29;  643;  309;  334;  150;54441
60;63;07;2;35;5003;068;Konz, Stadt;  44,54; 17 923; 8 806; 9 117;  402;54329
60;64;07;2;35;5003;095;Nittel;  16,68; 2 205; 1 079; 1 126;  132;54453
60;64;07;2;35;5003;096;Oberbillig;  5,36;  981;  487;  494;  183;54331
60;64;07;2;35;5003;101;Onsdorf;  3,43;  147;  69;  78;  43;54456
60;64;07;2;35;5003;106;Pellingen;  7,21;  985;  476;  509;  137;54331
60;64;07;2;35;5003;132;Tawern;  10,12; 2 577; 1 283; 1 294;  255;54456
60;64;07;2;35;5003;133;Temmels;  6,62;  692;  333;  359;  105;54441
60;64;07;2;35;5003;143;Wasserliesch;  7,59; 2 197; 1 091; 1 106;  289;54332
60;64;07;2;35;5003;144;Wawern;  5,27;  591;  308;  283;  112;54441
60;64;07;2;35;5003;146;Wellen;  3,09;  788;  407;  381;  255;54441
60;64;07;2;35;5003;148;Wiltingen;  16,01; 1 430;  718;  712;  89;54459
50;53;07;2;35;5004;;Ruwer;;;;;;
60;64;07;2;35;5004;010;Bonerath;  4,25;  254;  114;  140;  60;54316
60;64;07;2;35;5004;021;Farschweiler;  7,45;  748;  366;  382;  100;54317
60;64;07;2;35;5004;037;Gusterath;  4,41; 1 907;  926;  981;  432;54317
60;64;07;2;35;5004;038;Gutweiler;  2,51;  647;  320;  327;  258;54317
60;64;07;2;35;5004;044;Herl;  2,83;  273;  140;  133;  96;54317
60;64;07;2;35;5004;046;Hinzenburg;  2,87;  128;  70;  58;  45;54316
60;64;07;2;35;5004;050;Holzerath;  6,79;  419;  212;  207;  62;54316
60;64;07;2;35;5004;056;Kasel;  4,53; 1 247;  617;  630;  275;54317
60;64;07;2;35;5004;070;Korlingen;  2,08;  778;  393;  385;  374;54317
60;64;07;2;35;5004;080;Lorscheid;  5,09;  584;  292;  292;  115;54317
60;64;07;2;35;5004;085;Mertesdorf;  6,47; 1 669;  806;  863;  258;54318
60;64;07;2;35;5004;090;Morscheid;  5,48;  967;  467;  500;  176;54317
60;64;07;2;35;5004;100;Ollmuth;  3,92;  171;  86;  85;  44;54316
60;64;07;2;35;5004;103;Osburg;  32,92; 2 391; 1 172; 1 219;  73;54317
60;64;07;2;35;5004;107;Pluwig;  4,87; 1 437;  712;  725;  295;54316
60;64;07;2;35;5004;116;Riveris;  2,11;  429;  217;  212;  203;54317
60;64;07;2;35;5004;124;Schöndorf;  10,03;  752;  362;  390;  75;54316
60;64;07;2;35;5004;129;Sommerau;  1,04;  77;  32;  45;  74;54317
60;64;07;2;35;5004;135;Thomm;  4,49; 1 078;  536;  542;  240;54317
60;64;07;2;35;5004;141;Waldrach;  12,46; 1 995;  983; 1 012;  160;54320
50;53;07;2;35;5005;;Saarburg;;;;;;
60;64;07;2;35;5005;002;Ayl;  7,58; 1 432;  708;  724;  189;54441
60;64;07;2;35;5005;025;Fisch;  6,87;  355;  180;  175;  52;54439
60;64;07;2;35;5005;028;Freudenburg;  11,04; 1 612;  775;  837;  146;54450
60;64;07;2;35;5005;052;Irsch;  15,22; 1 524;  762;  762;  100;54451
60;64;07;2;35;5005;057;Kastel-Staadt;  5,26;  392;  198;  194;  75;54441
60;64;07;2;35;5005;062;Kirf;  19,14;  834;  418;  416;  44;54441
60;64;07;2;35;5005;082;Mannebach;  6,03;  360;  176;  184;  60;54441
60;64;07;2;35;5005;098;Ockfen;  2,46;  618;  288;  330;  251;54441
60;64;07;2;35;5005;104;Palzem;  21,29; 1 436;  736;  700;  67;54439
60;63;07;2;35;5005;118;Saarburg, Stadt;  20,53; 6 445; 3 206; 3 239;  314;54439
60;64;07;2;35;5005;122;Schoden;  5,14;  725;  360;  365;  141;54441
60;64;07;2;35;5005;126;Serrig;  17,63; 1 594;  786;  808;  90;54455
60;64;07;2;35;5005;131;Taben-Rodt;  16,22;  872;  401;  471;  54;54441
60;64;07;2;35;5005;136;Trassem;  7,53; 1 168;  579;  589;  155;54441
60;64;07;2;35;5005;149;Wincheringen;  18,73; 1 691;  822;  869;  90;54457
60;64;07;2;35;5005;154;Merzkirchen;  18,46;  697;  370;  327;  38;54439
50;53;07;2;35;5006;;Schweich an der Römischen Weinstraße;;;;;;
60;64;07;2;35;5006;004;Bekond;  3,81;  797;  404;  393;  209;54340
60;64;07;2;35;5006;015;Detzem;  5,56;  552;  263;  289;  99;54340
60;64;07;2;35;5006;019;Ensch;  6,83;  470;  235;  235;  69;54340
60;64;07;2;35;5006;022;Fell;  15,73; 2 467; 1 226; 1 241;  157;54341
60;64;07;2;35;5006;026;Föhren;  9,79; 2 708; 1 351; 1 357;  277;54343
60;64;07;2;35;5006;060;Kenn;  3,89; 2 561; 1 238; 1 323;  658;54344
60;64;07;2;35;5006;063;Klüsserath;  11,71; 1 141;  566;  575;  97;54340
60;64;07;2;35;5006;067;Köwerich;  2,31;  351;  177;  174;  152;54340
60;64;07;2;35;5006;074;Leiwen;  12,71; 1 501;  739;  762;  118;54340
60;64;07;2;35;5006;077;Longen;  0,97;  82;  44;  38;  85;54338
60;64;07;2;35;5006;078;Longuich;  8,82; 1 290;  642;  648;  146;54340
60;64;07;2;35;5006;083;Mehring;  22,30; 2 236; 1 101; 1 135;  100;54346
60;64;07;2;35;5006;091;Naurath (Eifel);  5,18;  380;  203;  177;  73;54340
60;64;07;2;35;5006;108;Pölich;  3,21;  432;  208;  224;  135;54340
60;64;07;2;35;5006;115;Riol;  6,30; 1 186;  584;  602;  188;54340
60;64;07;2;35;5006;120;Schleich;  1,60;  192;  89;  103;  120;54340
60;63;07;2;35;5006;125;Schweich, Stadt;  31,09; 6 699; 3 198; 3 501;  215;54338
60;64;07;2;35;5006;134;Thörnich;  2,49;  176;  95;  81;  71;54340
50;53;07;2;35;5007;;Trier-Land;;;;;;
60;64;07;2;35;5007;001;Aach;  6,95; 1 075;  511;  564;  155;54298
60;64;07;2;35;5007;027;Franzenheim;  6,46;  369;  197;  172;  57;54316
60;64;07;2;35;5007;048;Hockweiler;  2,08;  300;  145;  155;  144;54316
60;64;07;2;35;5007;051;Igel;  7,30; 2 028; 1 013; 1 015;  278;54298
60;64;07;2;35;5007;069;Kordel;  16,60; 2 100; 1 016; 1 084;  127;54306
60;64;07;2;35;5007;073;Langsur;  11,91; 1 631;  810;  821;  137;54308
60;64;07;2;35;5007;094;Newel;  16,64; 2 890; 1 446; 1 444;  174;54309
60;64;07;2;35;5007;111;Ralingen;  27,64; 2 042; 1 030; 1 012;  74;54310
60;64;07;2;35;5007;137;Trierweiler;  18,42; 3 626; 1 766; 1 860;  197;54311
60;64;07;2;35;5007;151;Zemmer;  24,38; 2 836; 1 390; 1 446;  116;54313
60;64;07;2;35;5007;501;Welschbillig;  37,08; 2 630; 1 374; 1 256;  71;54298
40;41;07;3;11;;;Frankenthal (Pfalz), kreisfreie Stadt;;;;;;
50;50;07;3;11;0000;;Frankenthal (Pfalz), Stadt;;;;;;
60;61;07;3;11;0000;000;Frankenthal (Pfalz), Stadt;  43,76; 46 793; 22 957; 23 836; 1 069;67227
40;41;07;3;12;;;Kaiserslautern, kreisfreie Stadt;;;;;;
50;50;07;3;12;0000;;Kaiserslautern, Stadt;;;;;;
60;61;07;3;12;0000;000;Kaiserslautern, Stadt;  139,73; 99 184; 50 165; 49 019;  710;67657
40;41;07;3;13;;;Landau in der Pfalz, kreisfreie Stadt;;;;;;
50;50;07;3;13;0000;;Landau in der Pfalz, Stadt;;;;;;
60;61;07;3;13;0000;000;Landau in der Pfalz, Stadt;  82,96; 43 615; 20 646; 22 969;  526;76829
40;41;07;3;14;;;Ludwigshafen am Rhein, kreisfreie Stadt;;;;;;
50;50;07;3;14;0000;;Ludwigshafen am Rhein, Stadt;;;;;;
60;61;07;3;14;0000;000;Ludwigshafen am Rhein, Stadt;  77,55; 164 351; 81 983; 82 368; 2 119;67059
40;41;07;3;15;;;Mainz, kreisfreie Stadt;;;;;;
50;50;07;3;15;0000;;Mainz, Stadt;;;;;;
60;61;07;3;15;0000;000;Mainz, Stadt;  97,74; 199 237; 95 860; 103 377; 2 038;55116
40;41;07;3;16;;;Neustadt an der Weinstraße, kreisfreie Stadt;;;;;;
50;50;07;3;16;0000;;Neustadt an der Weinstraße, Stadt;;;;;;
60;61;07;3;16;0000;000;Neustadt an der Weinstraße, Stadt;  117,10; 52 855; 25 330; 27 525;  451;67433
40;41;07;3;17;;;Pirmasens, kreisfreie Stadt;;;;;;
50;50;07;3;17;0000;;Pirmasens, Stadt;;;;;;
60;61;07;3;17;0000;000;Pirmasens, Stadt;  61,37; 40 384; 19 660; 20 724;  658;66953
40;41;07;3;18;;;Speyer, kreisfreie Stadt;;;;;;
50;50;07;3;18;0000;;Speyer, Stadt;;;;;;
60;61;07;3;18;0000;000;Speyer, Stadt;  42,59; 49 857; 23 978; 25 879; 1 171;67346
40;41;07;3;19;;;Worms, kreisfreie Stadt;;;;;;
50;50;07;3;19;0000;;Worms, Stadt;;;;;;
60;61;07;3;19;0000;000;Worms, Stadt;  108,73; 81 736; 39 926; 41 810;  752;67547
40;41;07;3;20;;;Zweibrücken, kreisfreie Stadt;;;;;;
50;50;07;3;20;0000;;Zweibrücken, Stadt;;;;;;
60;61;07;3;20;0000;000;Zweibrücken, Stadt;  70,64; 33 944; 16 700; 17 244;  481;66482
40;44;07;3;31;;;Alzey-Worms;;;;;;
50;50;07;3;31;0003;;Alzey, Stadt;;;;;;
60;63;07;3;31;0003;003;Alzey, Stadt;  35,21; 17 681; 8 638; 9 043;  502;55232
50;50;07;3;31;0055;;Osthofen, Stadt;;;;;;
60;63;07;3;31;0055;055;Osthofen, Stadt;  18,63; 8 312; 4 051; 4 261;  446;67574
50;53;07;3;31;5001;;Alzey-Land;;;;;;
60;64;07;3;31;5001;001;Albig;  10,24; 1 648;  815;  833;  161;55234
60;64;07;3;31;5001;005;Bechenheim;  2,55;  435;  206;  229;  171;55234
60;64;07;3;31;5001;007;Bechtolsheim;  10,66; 1 564;  786;  778;  147;55234
60;64;07;3;31;5001;008;Bermersheim vor der Höhe;  2,87;  401;  189;  212;  140;55234
60;64;07;3;31;5001;010;Biebelnheim;  6,20;  668;  328;  340;  108;55234
60;64;07;3;31;5001;012;Bornheim;  4,45;  699;  412;  287;  157;55237
60;64;07;3;31;5001;014;Dintesheim;  1,96;  152;  75;  77;  78;55234
60;64;07;3;31;5001;020;Eppelsheim;  5,57; 1 264;  631;  633;  227;55234
60;64;07;3;31;5001;021;Erbes-Büdesheim;  10,16; 1 381;  685;  696;  136;55234
60;64;07;3;31;5001;022;Esselborn;  4,10;  360;  174;  186;  88;55234
60;64;07;3;31;5001;024;Flomborn;  7,94; 1 030;  507;  523;  130;55234
60;64;07;3;31;5001;025;Flonheim;  14,95; 2 647; 1 314; 1 333;  177;55237
60;64;07;3;31;5001;026;Framersheim;  9,31; 1 619;  816;  803;  174;55234
60;64;07;3;31;5001;027;Freimersheim;  6,41;  663;  340;  323;  103;55234
60;64;07;3;31;5001;031;Gau-Heppenheim;  5,53;  532;  260;  272;  96;55234
60;64;07;3;31;5001;032;Gau-Odernheim;  18,27; 3 815; 1 895; 1 920;  209;55239
60;64;07;3;31;5001;042;Kettenheim;  3,47;  293;  153;  140;  84;55234
60;64;07;3;31;5001;043;Lonsheim;  4,56;  572;  286;  286;  125;55237
60;64;07;3;31;5001;044;Mauchenheim;  6,87;  974;  465;  509;  142;67294
60;64;07;3;31;5001;050;Nack;  5,56;  646;  326;  320;  116;55234
60;64;07;3;31;5001;051;Nieder-Wiesen;  4,89;  623;  303;  320;  127;55234
60;64;07;3;31;5001;052;Ober-Flörsheim;  10,24; 1 271;  642;  629;  124;55234
60;64;07;3;31;5001;053;Offenheim;  13,88;  601;  304;  297;  43;55234
60;64;07;3;31;5001;067;Wahlheim;  3,27;  615;  308;  307;  188;55234
50;53;07;3;31;5002;;Eich;;;;;;
60;64;07;3;31;5002;002;Alsheim;  15,54; 2 605; 1 262; 1 343;  168;67577
60;64;07;3;31;5002;018;Eich;  21,02; 3 256; 1 625; 1 631;  155;67575
60;64;07;3;31;5002;034;Gimbsheim;  17,62; 2 912; 1 484; 1 428;  165;67578
60;64;07;3;31;5002;038;Hamm am Rhein;  7,89; 2 205; 1 132; 1 073;  279;67580
60;64;07;3;31;5002;045;Mettenheim;  6,41; 1 512;  757;  755;  236;67582
50;53;07;3;31;5003;;Monsheim;;;;;;
60;64;07;3;31;5003;023;Flörsheim-Dalsheim;  12,71; 3 028; 1 475; 1 553;  238;67592
60;64;07;3;31;5003;041;Hohen-Sülzen;  3,78;  618;  310;  308;  163;67591
60;64;07;3;31;5003;046;Mölsheim;  4,62;  593;  289;  304;  128;67591
60;64;07;3;31;5003;047;Mörstadt;  5,62;  898;  458;  440;  160;67591
60;64;07;3;31;5003;048;Monsheim;  9,61; 2 481; 1 190; 1 291;  258;67590
60;64;07;3;31;5003;054;Offstein;  5,64; 1 784;  887;  897;  316;67591
60;64;07;3;31;5003;066;Wachenheim;  3,55;  636;  316;  320;  179;67591
50;53;07;3;31;5004;;Westhofen;;;;;;
60;64;07;3;31;5004;006;Bechtheim;  13,34; 1 807;  897;  910;  135;67595
60;64;07;3;31;5004;009;Bermersheim;  2,32;  319;  158;  161;  138;67593
60;64;07;3;31;5004;011;Hochborn;  3,56;  431;  214;  217;  121;55234
60;64;07;3;31;5004;015;Dittelsheim-Heßloch;  13,84; 2 091; 1 054; 1 037;  151;67596
60;64;07;3;31;5004;028;Frettenheim;  2,74;  334;  176;  158;  122;67596
60;64;07;3;31;5004;036;Gundersheim;  8,64; 1 589;  810;  779;  184;67598
60;64;07;3;31;5004;037;Gundheim;  4,61;  919;  434;  485;  199;67599
60;64;07;3;31;5004;039;Hangen-Weisheim;  4,60;  487;  239;  248;  106;55234
60;64;07;3;31;5004;049;Monzernheim;  3,95;  627;  332;  295;  159;55234
60;64;07;3;31;5004;071;Westhofen;  14,73; 3 137; 1 563; 1 574;  213;67593
50;53;07;3;31;5005;;Wöllstein;;;;;;
60;64;07;3;31;5005;017;Eckelsheim;  4,92;  472;  245;  227;  96;55599
60;64;07;3;31;5005;030;Gau-Bickelheim;  7,99; 2 062; 1 021; 1 041;  258;55599
60;64;07;3;31;5005;035;Gumbsheim;  3,34;  617;  319;  298;  185;55597
60;64;07;3;31;5005;060;Siefersheim;  6,28; 1 267;  624;  643;  202;55599
60;64;07;3;31;5005;062;Stein-Bockenheim;  5,55;  689;  314;  375;  124;55599
60;64;07;3;31;5005;070;Wendelsheim;  12,56; 1 394;  702;  692;  111;55234
60;64;07;3;31;5005;072;Wöllstein;  12,00; 4 411; 2 218; 2 193;  368;55597
60;64;07;3;31;5005;075;Wonsheim;  8,79;  876;  423;  453;  100;55599
50;53;07;3;31;5006;;Wörrstadt;;;;;;
60;64;07;3;31;5006;004;Armsheim;  10,05; 2 622; 1 311; 1 311;  261;55288
60;64;07;3;31;5006;019;Ensheim;  3,93;  448;  222;  226;  114;55232
60;64;07;3;31;5006;029;Gabsheim;  8,10;  758;  369;  389;  94;55288
60;64;07;3;31;5006;033;Gau-Weinheim;  3,91;  608;  320;  288;  155;55578
60;64;07;3;31;5006;056;Partenheim;  8,42; 1 585;  783;  802;  188;55288
60;64;07;3;31;5006;058;Saulheim;  18,94; 7 195; 3 599; 3 596;  380;55291
60;64;07;3;31;5006;059;Schornsheim;  8,91; 1 568;  771;  797;  176;55288
60;64;07;3;31;5006;061;Spiesheim;  7,31; 1 007;  496;  511;  138;55288
60;64;07;3;31;5006;063;Sulzheim;  6,07; 1 080;  549;  531;  178;55286
60;64;07;3;31;5006;064;Udenheim;  7,97; 1 376;  683;  693;  173;55288
60;64;07;3;31;5006;065;Vendersheim;  4,17;  574;  292;  282;  138;55578
60;64;07;3;31;5006;068;Wallertheim;  8,10; 1 776;  897;  879;  219;55578
60;63;07;3;31;5006;073;Wörrstadt, Stadt;  16,75; 7 640; 3 738; 3 902;  456;55286
40;44;07;3;32;;;Bad Dürkheim;;;;;;
50;50;07;3;32;0002;;Bad Dürkheim, Stadt;;;;;;
60;63;07;3;32;0002;002;Bad Dürkheim, Stadt;  102,67; 18 774; 8 944; 9 830;  183;67098
50;50;07;3;32;0024;;Grünstadt, Stadt;;;;;;
60;63;07;3;32;0024;024;Grünstadt, Stadt;  18,09; 13 050; 6 275; 6 775;  721;67269
50;50;07;3;32;0025;;Haßloch;;;;;;
60;64;07;3;32;0025;025;Haßloch;  39,95; 20 416; 10 114; 10 302;  511;67454
50;53;07;3;32;5001;;Deidesheim;;;;;;
60;63;07;3;32;5001;009;Deidesheim, Stadt;  26,53; 3 692; 1 746; 1 946;  139;67146
60;64;07;3;32;5001;017;Forst an der Weinstraße;  3,59;  836;  415;  421;  233;67147
60;64;07;3;32;5001;035;Meckenheim;  15,06; 3 323; 1 635; 1 688;  221;67149
60;64;07;3;32;5001;039;Niederkirchen bei Deidesheim;  3,78; 2 353; 1 155; 1 198;  622;67150
60;64;07;3;32;5001;043;Ruppertsberg;  8,07; 1 467;  710;  757;  182;67152
50;53;07;3;32;5002;;Freinsheim;;;;;;
60;64;07;3;32;5002;005;Bobenheim am Berg;  6,33;  831;  410;  421;  131;67273
60;64;07;3;32;5002;008;Dackenheim;  3,32;  441;  230;  211;  133;67273
60;64;07;3;32;5002;015;Erpolzheim;  3,60; 1 307;  643;  664;  363;67167
60;63;07;3;32;5002;019;Freinsheim, Stadt;  13,60; 5 012; 2 410; 2 602;  369;67251
60;64;07;3;32;5002;026;Herxheim am Berg;  4,35;  719;  378;  341;  165;67273
60;64;07;3;32;5002;028;Kallstadt;  6,58; 1 206;  608;  598;  183;67169
60;64;07;3;32;5002;049;Weisenheim am Berg;  9,20; 1 632;  781;  851;  177;67273
60;64;07;3;32;5002;050;Weisenheim am Sand;  13,72; 4 335; 2 085; 2 250;  316;67256
50;53;07;3;32;5003;;Grünstadt-Land;;;;;;
60;64;07;3;32;5003;003;Battenberg (Pfalz);  5,45;  401;  204;  197;  74;67271
60;64;07;3;32;5003;004;Bissersheim;  2,57;  435;  201;  234;  169;67281
60;64;07;3;32;5003;006;Bockenheim an der Weinstraße;  11,24; 2 157; 1 078; 1 079;  192;67278
60;64;07;3;32;5003;010;Dirmstein;  14,68; 2 948; 1 432; 1 516;  201;67246
60;64;07;3;32;5003;012;Ebertsheim;  5,29; 1 307;  656;  651;  247;67280
60;64;07;3;32;5003;021;Gerolsheim;  4,81; 1 670;  832;  838;  347;67229
60;64;07;3;32;5003;023;Großkarlbach;  5,26; 1 124;  542;  582;  214;67229
60;64;07;3;32;5003;029;Kindenheim;  8,96; 1 038;  525;  513;  116;67271
60;64;07;3;32;5003;030;Kirchheim an der Weinstraße;  8,98; 1 825;  916;  909;  203;67281
60;64;07;3;32;5003;031;Kleinkarlbach;  2,70;  904;  452;  452;  335;67271
60;64;07;3;32;5003;033;Laumersheim;  4,86;  877;  438;  439;  180;67229
60;64;07;3;32;5003;036;Mertesheim;  2,20;  403;  208;  195;  183;67271
60;64;07;3;32;5003;038;Neuleiningen;  9,07;  834;  407;  427;  92;67271
60;64;07;3;32;5003;040;Obersülzen;  3,52;  621;  317;  304;  176;67271
60;64;07;3;32;5003;041;Obrigheim (Pfalz);  10,81; 2 747; 1 355; 1 392;  254;67283
60;64;07;3;32;5003;042;Quirnheim;  4,45;  777;  424;  353;  175;67280
50;53;07;3;32;5004;;Hettenleidelheim;;;;;;
60;64;07;3;32;5004;001;Altleiningen;  11,47; 1 857;  932;  925;  162;67317
60;64;07;3;32;5004;007;Carlsberg;  7,03; 3 526; 1 790; 1 736;  502;67316
60;64;07;3;32;5004;027;Hettenleidelheim;  5,07; 3 055; 1 471; 1 584;  603;67310
60;64;07;3;32;5004;044;Tiefenthal;  4,21;  814;  423;  391;  193;67311
60;64;07;3;32;5004;047;Wattenheim;  12,53; 1 605;  809;  796;  128;67319
50;53;07;3;32;5005;;Lambrecht (Pfalz);;;;;;
60;64;07;3;32;5005;014;Elmstein;  75,69; 2 572; 1 282; 1 290;  34;67471
60;64;07;3;32;5005;016;Esthal;  15,51; 1 442;  745;  697;  93;67472
60;64;07;3;32;5005;018;Frankeneck;  4,76;  813;  416;  397;  171;67468
60;63;07;3;32;5005;032;Lambrecht (Pfalz), Stadt;  8,31; 3 866; 1 905; 1 961;  465;67466
60;64;07;3;32;5005;034;Lindenberg;  3,79; 1 103;  533;  570;  291;67473
60;64;07;3;32;5005;037;Neidenfels;  6,65;  879;  425;  454;  132;67468
60;64;07;3;32;5005;048;Weidenthal;  14,49; 1 867;  911;  956;  129;67475
50;53;07;3;32;5006;;Wachenheim an der Weinstraße;;;;;;
60;64;07;3;32;5006;013;Ellerstadt;  6,34; 2 234; 1 142; 1 092;  352;67158
60;64;07;3;32;5006;020;Friedelsheim;  4,16; 1 469;  720;  749;  353;67159
60;64;07;3;32;5006;022;Gönnheim;  6,54; 1 513;  729;  784;  231;67161
60;63;07;3;32;5006;046;Wachenheim an der Weinstraße, Stadt;  24,97; 4 680; 2 276; 2 404;  187;67157
40;44;07;3;33;;;Donnersbergkreis;;;;;;
50;53;07;3;33;5001;;Alsenz-Obermoschel;;;;;;
